account,link,token,stem,amount_balance,bdv_balance
0xc31ed6608afb1f7abd8a4ee524793f60876b5b66,"<a href=""https://etherscan.io/address/0xc31ed6608afb1f7abd8a4ee524793f60876b5b66"" target=""_blank"" >0xc31ed6608afb1f7abd8a4ee524793f60876b5b66</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32676,2960802550,948099856
0xc31ed6608afb1f7abd8a4ee524793f60876b5b66,"<a href=""https://etherscan.io/address/0xc31ed6608afb1f7abd8a4ee524793f60876b5b66"" target=""_blank"" >0xc31ed6608afb1f7abd8a4ee524793f60876b5b66</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32616,2953012617,945605386
0xc31ed6608afb1f7abd8a4ee524793f60876b5b66,"<a href=""https://etherscan.io/address/0xc31ed6608afb1f7abd8a4ee524793f60876b5b66"" target=""_blank"" >0xc31ed6608afb1f7abd8a4ee524793f60876b5b66</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16308,47938986,10783469
0xc31ed6608afb1f7abd8a4ee524793f60876b5b66,"<a href=""https://etherscan.io/address/0xc31ed6608afb1f7abd8a4ee524793f60876b5b66"" target=""_blank"" >0xc31ed6608afb1f7abd8a4ee524793f60876b5b66</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,110280582,24806685
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32936000000,5804768688,2023496662
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12082,9381576,9381576
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11456,35688000,35688000
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-37640000000,5742087181,2001646382
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,18900,266900898,266900898
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3633,62013322,62013322
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272000000,1440478131,323966526
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-32854,500155940,500155940
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32912000000,2204520539,768478504
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33272000000,5365577921,1870398218
0xc327f2f6c5df87673e6e12e674ba26654a25a7b5,"<a href=""https://etherscan.io/address/0xc327f2f6c5df87673e6e12e674ba26654a25a7b5"" target=""_blank"" >0xc327f2f6c5df87673e6e12e674ba26654a25a7b5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,22857041028,255894533,255894533
0xc3853c3a8fc9c454f59c9aed2fc6cfa1a41eb20e,"<a href=""https://etherscan.io/address/0xc3853c3a8fc9c454f59c9aed2fc6cfa1a41eb20e"" target=""_blank"" >0xc3853c3a8fc9c454f59c9aed2fc6cfa1a41eb20e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-26511,1,1
0xc38f042ae8c77f110c33eabfaa5ed28861760ac6,"<a href=""https://etherscan.io/address/0xc38f042ae8c77f110c33eabfaa5ed28861760ac6"" target=""_blank"" >0xc38f042ae8c77f110c33eabfaa5ed28861760ac6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4983,4163507,4163507
0xc38f042ae8c77f110c33eabfaa5ed28861760ac6,"<a href=""https://etherscan.io/address/0xc38f042ae8c77f110c33eabfaa5ed28861760ac6"" target=""_blank"" >0xc38f042ae8c77f110c33eabfaa5ed28861760ac6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-34877,502541365,502541365
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32880000000,4878770151,1701276372
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32852000000,4882793584,1702679384
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,3,1
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,23088838646,208755855,208755855
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32356000000,1031173254,359580518
0xc3d18115e5107c6259439400ec879cdaa1bf8f44,"<a href=""https://etherscan.io/address/0xc3d18115e5107c6259439400ec879cdaa1bf8f44"" target=""_blank"" >0xc3d18115e5107c6259439400ec879cdaa1bf8f44</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16108,89658554,89658554
0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd,"<a href=""https://etherscan.io/address/0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd"" target=""_blank"" >0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17682,300815719,300815719
0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd,"<a href=""https://etherscan.io/address/0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd"" target=""_blank"" >0xc47919bbf3276a416ec34ffe097de3c1d0b7f1cd</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32748,30971410000,10339396700
0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f,"<a href=""https://etherscan.io/address/0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f"" target=""_blank"" >0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21651198917,642739708,642739708
0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f,"<a href=""https://etherscan.io/address/0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f"" target=""_blank"" >0xc493aa1ea56dfe12e3dc665c46e1425bc3ee426f</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20190,133682320,133682320
0xc4ff293174198e9aeb8f655673100eeedcbbfb1a,"<a href=""https://etherscan.io/address/0xc4ff293174198e9aeb8f655673100eeedcbbfb1a"" target=""_blank"" >0xc4ff293174198e9aeb8f655673100eeedcbbfb1a</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,400000000,89289076
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-24984,1,1
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-33154,1,1
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,2,1
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-23811000000,1,0
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32732,1,1
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,-1149,1568044790736811154,125705667
0xc51fefb9ef83f2d300448b22db6fac032f96df3f,"<a href=""https://etherscan.io/address/0xc51fefb9ef83f2d300448b22db6fac032f96df3f"" target=""_blank"" >0xc51fefb9ef83f2d300448b22db6fac032f96df3f</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-23757097247,24700155448,8381894879
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-9958,3968630,3968630
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11654,1892849,1892849
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32820,1174238945,258266444
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-44084,1913700202,420906280
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32904,1361323741,299414564
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32552,1487847938,327242763
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,16592376,3693163
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16276,285937314,63644480
0xc52a0b002ac4e62be0d269a948e55d126a48c767,"<a href=""https://etherscan.io/address/0xc52a0b002ac4e62be0d269a948e55d126a48c767"" target=""_blank"" >0xc52a0b002ac4e62be0d269a948e55d126a48c767</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32764,924995010,203446814
0xc555347d2b369b074be94fe6f7ae9ab43966b884,"<a href=""https://etherscan.io/address/0xc555347d2b369b074be94fe6f7ae9ab43966b884"" target=""_blank"" >0xc555347d2b369b074be94fe6f7ae9ab43966b884</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17504,894404848,165969954
0xc555347d2b369b074be94fe6f7ae9ab43966b884,"<a href=""https://etherscan.io/address/0xc555347d2b369b074be94fe6f7ae9ab43966b884"" target=""_blank"" >0xc555347d2b369b074be94fe6f7ae9ab43966b884</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,203977283,37850980
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17832,3362882,756362
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,885771460,199223267
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32616,12251248004,4202425561
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16544,64871612,14590597
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-21150,3032460253,682045727
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16296,206503246,46445672
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32648,3056903078,1048579510
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34040,172642045,59219712
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-23792,19805574188,4454570267
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16484,4263706180,958971376
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16366,81035638,18226128
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-20854,168491984,37896370
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16636,74036298,16651872
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16496,257333695,57878202
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32916,42464621996,14566223201
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16310,1700267800,382415692
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33012,42506376953,14580545995
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16532,15685995,3528015
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33064,1808738539,620433858
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,468,990089170227539710,78444124
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21564000000,157814435,157814435
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21651198917,746020599,746020599
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17020,34373545,7731125
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,28576424269,5294532913811625030,645693107
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32732,9468918058,3248030182
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33272,3570641898,1224802304
0xc5581f1ae61e34391824779d505ca127a4566737,"<a href=""https://etherscan.io/address/0xc5581f1ae61e34391824779d505ca127a4566737"" target=""_blank"" >0xc5581f1ae61e34391824779d505ca127a4566737</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16406,3735098457,840079583
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,544,5542487334582485043,449631092
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-32456,895650652812419120974,829007067
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,341939318,76149378
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-28418,45265672474,10337932579
0xc56725de9274e17847db0e45c1da36e46a7e197f,"<a href=""https://etherscan.io/address/0xc56725de9274e17847db0e45c1da36e46a7e197f"" target=""_blank"" >0xc56725de9274e17847db0e45c1da36e46a7e197f</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32660,1,1
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-18317,318514430797,105373224889
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18328,534888995655,123639831344
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18317,645885461007,144882595622
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6348,2548209128,2548209128
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6429,306867187,306867187
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-16172,1,1
